"Delivery_Duration","Order_Type","Delivery_Person_Age","Delivery_Person_Tenure","Delivery_Person_Ratings","Vehicle_Type","Vehicle_Condition","Festival","Location_Type","Weather_Conditions","Road_Traffic_Conditions","Multiple_Deliveries","Grievances","Order_Placed_Picked_Duration"
10,"Buffet ",24,17,4.6,"motorcycle",0,"No","Urban","Sunny","Low",0,"N",15
31,"Drinks ",32,9,4.3,"motorcycle",1,"No","Metropolitan","Windy","Medium",0,"N",5
16,"Snack ",29,7,4.6,"scooter",2,"No","Metropolitan","Stormy","Low ",1,"N",10
24,"Meal ",34,12,4.8,"scooter",2,"No","Metropolitan","Sunny","Jam ",1,"N",15
22,"Meal ",26,9,4.6,"motorcycle",0,"No","Semi-Urban","Sunny","High ",0,"N",10
28,"Snack ",35,21,4.6,"electric_scooter",2,"No","Semi-Urban","Sandstorms","Jam ",0,"N",15
31,"Buffet ",30,1,4.3,"electric_scooter",0,"No","Semi-Urban","Windy","High",1,"N",10
21,"Snack ",36,18,4.9,"electric_scooter",2,"No","Metropolitan","Windy","Medium",1,"N",5
28,"Buffet ",34,17,4.9,"motorcycle",0,"No","Metropolitan","Stormy","Medium",1,"N",10
21,"Buffet ",38,17,4.7,"scooter",1,"No","Urban","Stormy","Jam",1,"N",15
19,"Meal ",29,16,4.9,"scooter",2,"No","Semi-Urban","Sandstorms","Jam ",1,"Y",15
11,"Buffet ",37,23,4.7,"motorcycle",1,"No","Metropolitan","Windy","High ",1,"Y",5
25,"Drinks ",25,13,4.6,"motorcycle",1,"No","Semi-Urban","Sandstorms","Medium",1,"Y",5
28,"Snack ",24,18,4.8,"motorcycle",2,"No","Semi-Urban","Windy","Jam ",0,"N",5
26,"Drinks ",39,23,5,"scooter",2,"No","Urban","Stormy","Jam ",0,"Y",5
25,"Drinks ",26,17,5,"scooter",0,"No","Metropolitan","Sandstorms","Low",1,"N",5
24,"Buffet ",27,23,4.9,"scooter",2,"No","Metropolitan","Stormy","Medium",0,"N",5
20,"Meal ",35,9,4.6,"motorcycle",0,"No","Semi-Urban","Sunny","Jam ",1,"N",15
23,"Meal ",28,13,4.6,"electric_scooter",2,"No","Semi-Urban","Sandstorms","Jam ",1,"N",15
15,"Buffet ",25,21,4.7,"electric_scooter",1,"No","Metropolitan","Sunny","Jam ",0,"N",10
32,"Snack ",39,2,4.1,"scooter",2,"No","Urban","Windy","Jam ",1,"N",10
49,"Snack ",20,5,4.3,"motorcycle",2,"No","Urban","Stormy","Jam",3,"Y",5
27,"Buffet ",31,23,4.8,"motorcycle",0,"No","Metropolitan","Sunny","Low ",1,"Y",10
29,"Snack ",32,17,4.8,"electric_scooter",1,"No","Metropolitan","Fog","High ",0,"Y",5
29,"Snack ",26,17,4.7,"scooter",1,"No","Urban","Windy","Low",1,"N",20
20,"Meal ",30,17,4.9,"scooter",0,"No","Metropolitan","Sandstorms","Low ",0,"N",15
28,"Meal ",29,16,5,"electric_scooter",0,"No","Urban","Sunny","Low ",0,"N",5
33,"Meal ",29,8,4.1,"scooter",0,"No","Metropolitan","Windy","Jam ",0,"N",10
26,"Meal ",22,15,4.7,"electric_scooter",0,"No","Urban","Sunny","Low ",0,"N",20
32,"Snack ",30,17,4.7,"motorcycle",0,"No","Semi-Urban","Windy","Jam ",1,"Y",5
17,"Drinks ",29,23,4.7,"electric_scooter",1,"No","Semi-Urban","Stormy","Low ",1,"N",10
53,"Snack ",31,7,3.7,"motorcycle",0,"No","Metropolitan","Sunny","Jam ",3,"N",5
32,"Snack ",27,5,4.3,"motorcycle",1,"No","Semi-Urban","Sandstorms","Jam ",1,"Y",15
36,"Drinks ",25,1,4.4,"electric_scooter",0,"No","Metropolitan","Fog","Low ",1,"N",20
44,"Meal ",24,18,5,"scooter",2,"No","Metropolitan","Cloudy","Jam ",2,"N",5
43,"Meal ",24,13,4.2,"motorcycle",1,"No","Metropolitan","Sandstorms","Jam ",1,"Y",10
14,"Snack ",26,19,4.6,"scooter",1,"No","Urban","Sunny","Jam",1,"N",5
18,"Buffet ",33,12,4.9,"scooter",2,"No","Urban","Stormy","Jam ",0,"N",15
28,"Snack ",26,23,4.6,"motorcycle",2,"No","Semi-Urban","Cloudy","High",1,"N",15
26,"Snack ",30,6,4.5,"motorcycle",0,"No","Metropolitan","Stormy","Jam ",1,"N",15
17,"Drinks ",28,16,4.9,"scooter",1,"No","Metropolitan","Windy","Low ",1,"Y",5
26,"Drinks ",26,12,4.7,"motorcycle",1,"No","Metropolitan","Fog","High ",1,"N",10
25,"Buffet ",29,17,4.9,"motorcycle",0,"No","Metropolitan","Windy","Low ",0,"Y",15
35,"Meal ",33,5,2.7,"electric_scooter",1,"No","Metropolitan","Sunny","Low ",1,"Y",10
25,"Meal ",36,23,4.8,"motorcycle",0,"No","Metropolitan","Sunny","Low ",1,"N",10
33,"Drinks ",35,23,4.2,"motorcycle",1,"No","Urban","Fog","Jam",0,"N",15
42,"Buffet ",31,7,4.1,"motorcycle",0,"No","Metropolitan","Sunny","Jam ",1,"N",5
16,"Snack ",36,22,4.9,"scooter",1,"No","Metropolitan","Sunny","Low ",0,"N",5
35,"Snack ",27,11,4.5,"motorcycle",0,"No","Metropolitan","Fog","Medium",1,"N",10
38,"Drinks ",26,22,3.8,"scooter",2,"No","Urban","Stormy","Jam",1,"N",10
18,"Buffet ",25,3,4.8,"scooter",2,"No","Metropolitan","Stormy","Jam ",1,"N",5
45,"Buffet ",26,5,4.1,"scooter",1,"No","Urban","Cloudy","Jam ",1,"Y",10
17,"Snack ",23,21,5,"scooter",2,"No","Metropolitan","Windy","Low ",1,"N",15
26,"Snack ",32,16,4.6,"motorcycle",0,"No","Urban","Cloudy","High",0,"Y",15
17,"Buffet ",31,9,4.8,"motorcycle",1,"No","Semi-Urban","Sunny","Medium",1,"N",15
38,"Buffet ",35,7,4.4,"motorcycle",0,"No","Metropolitan","Windy","Jam ",1,"N",10
27,"Buffet ",30,13,4.6,"motorcycle",0,"No","Metropolitan","Sunny","Low ",1,"Y",5
31,"Snack ",35,5,5,"motorcycle",2,"No","Metropolitan","Sandstorms","Jam ",0,"N",5
25,"Meal ",25,22,4.8,"electric_scooter",2,"No","Urban","Cloudy","Low",0,"N",10
19,"Buffet ",35,17,4.9,"motorcycle",1,"No","Urban","Sunny","Jam",1,"N",10
27,"Drinks ",35,2,4.5,"motorcycle",2,"No","Urban","Windy","Jam",1,"N",5
17,"Snack ",29,19,5,"motorcycle",2,"No","Metropolitan","Fog","Medium",1,"N",10
29,"Buffet ",28,3,5,"motorcycle",1,"No","Metropolitan","Cloudy","High ",1,"N",10
24,"Snack ",25,22,5,"scooter",2,"No","Metropolitan","Sunny","Jam ",1,"N",15
28,"Drinks ",23,14,5,"scooter",1,"No","Metropolitan","Windy","Medium",1,"N",10
26,"Snack ",21,14,4.7,"scooter",2,"No","Metropolitan","Sandstorms","High ",1,"N",10
44,"Snack ",26,15,5,"motorcycle",0,"Yes","Urban","Fog","Medium",1,"N",10
44,"Snack ",24,5,4.8,"motorcycle",0,"No","Metropolitan","Cloudy","Jam ",1,"N",15
27,"Snack ",23,17,4.7,"electric_scooter",2,"No","Metropolitan","Windy","Jam ",1,"N",10
30,"Meal ",30,18,4.9,"motorcycle",2,"No","Metropolitan","Cloudy","Medium",1,"Y",5
19,"Drinks ",32,16,4.6,"motorcycle",1,"No","Urban","Stormy","Medium",1,"Y",10
24,"Snack ",32,23,4.9,"scooter",1,"No","Semi-Urban","Stormy","Jam ",1,"Y",15
23,"Meal ",21,18,4.7,"scooter",2,"No","Urban","Sunny","High ",1,"Y",15
29,"Meal ",27,15,4.8,"electric_scooter",2,"No","Metropolitan","Windy","Low ",0,"N",15
12,"Buffet ",28,9,5,"electric_scooter",2,"No","Metropolitan","Stormy","Low ",0,"N",15
28,"Buffet ",23,9,4.6,"motorcycle",2,"No","Urban","Windy","Medium",1,"N",10
29,"Snack ",35,1,5,"motorcycle",1,"No","Metropolitan","Stormy","Jam ",0,"Y",10
39,"Meal ",27,6,4.4,"scooter",2,"No","Urban","Sandstorms","Medium",1,"Y",15
33,"Drinks ",32,13,4.2,"motorcycle",0,"No","Metropolitan","Sunny","Medium",1,"N",10
43,"Meal ",38,10,4.1,"motorcycle",0,"No","Metropolitan","Sunny","Jam ",1,"N",5
16,"Buffet ",25,21,4.8,"motorcycle",1,"No","Urban","Sunny","Low",0,"N",10
12,"Drinks ",21,18,5,"electric_scooter",2,"No","Metropolitan","Windy","Low ",0,"Y",15
19,"Meal ",28,23,4.6,"scooter",1,"No","Metropolitan","Sandstorms","Low ",1,"N",5
14,"Drinks ",38,16,4.7,"scooter",2,"No","Metropolitan","Fog","Low ",1,"N",15
31,"Buffet ",35,13,4.2,"motorcycle",0,"No","Semi-Urban","Windy","Jam ",0,"Y",10
33,"Meal ",29,15,4.7,"scooter",2,"No","Metropolitan","Stormy","Medium",1,"N",15
15,"Drinks ",26,19,4.6,"scooter",1,"No","Metropolitan","Sunny","Jam ",1,"N",10
34,"Drinks ",27,2,4,"scooter",1,"No","Semi-Urban","Cloudy","Jam ",1,"N",10
27,"Snack ",21,6,4.6,"motorcycle",0,"No","Metropolitan","Fog","Medium",0,"N",15
24,"Drinks ",27,17,4.6,"motorcycle",0,"No","Semi-Urban","Cloudy","Low ",1,"N",10
17,"Buffet ",21,21,5,"scooter",2,"No","Urban","Windy","Low",0,"Y",5
17,"Meal ",20,17,4.5,"electric_scooter",2,"No","Urban","Cloudy","Low ",0,"N",10
25,"Snack ",20,16,4.5,"motorcycle",0,"No","Semi-Urban","Fog","Medium",0,"N",15
42,"Meal ",32,5,4.7,"electric_scooter",0,"No","Semi-Urban","Cloudy","Jam ",2,"Y",15
18,"Buffet ",20,14,4.5,"motorcycle",1,"No","Metropolitan","Sunny","Low ",0,"N",5
26,"Snack ",34,13,4.6,"scooter",2,"No","Urban","Cloudy","Low ",0,"N",20
25,"Drinks ",33,19,4.6,"scooter",1,"No","Metropolitan","Windy","High ",1,"N",5
16,"Drinks ",32,21,5,"motorcycle",1,"No","Metropolitan","Sandstorms","Medium",1,"N",15
15,"Meal ",37,23,4.7,"scooter",2,"No","Urban","Sandstorms","Jam",0,"Y",5
15,"Meal ",25,23,4.6,"motorcycle",1,"No","Metropolitan","Cloudy","Low ",0,"N",5
43,"Meal ",34,6,4.4,"motorcycle",2,"No","Urban","Stormy","Jam ",1,"N",15
22,"Drinks ",39,8,4.6,"electric_scooter",2,"No","Metropolitan","Stormy","Medium",1,"Y",5
38,"Drinks ",37,4,3.5,"motorcycle",1,"No","Semi-Urban","Stormy","Medium",1,"N",10
25,"Meal ",26,19,4.5,"motorcycle",1,"No","Semi-Urban","Fog","Low ",1,"N",5
30,"Meal ",31,7,4.6,"motorcycle",2,"No","Urban","Cloudy","Medium",1,"N",5
16,"Buffet ",32,12,4.7,"electric_scooter",2,"No","Metropolitan","Cloudy","Medium",0,"Y",15
35,"Buffet ",36,13,4.1,"scooter",1,"No","Metropolitan","Cloudy","Low ",1,"Y",5
28,"Meal ",20,9,4.8,"scooter",0,"No","Metropolitan","Sunny","Low ",0,"Y",15
17,"Meal ",26,17,4.9,"motorcycle",1,"No","Metropolitan","Sunny","Jam ",1,"N",15
17,"Snack ",22,13,4.7,"motorcycle",1,"No","Metropolitan","Sandstorms","Low ",1,"N",15
29,"Snack ",36,9,4.8,"motorcycle",2,"No","Metropolitan","Windy","Low ",1,"Y",10
13,"Buffet ",29,21,4.8,"electric_scooter",1,"No","Metropolitan","Sunny","High",0,"Y",5
11,"Drinks ",20,18,4.6,"motorcycle",1,"No","Semi-Urban","Sunny","Medium",0,"N",15
15,"Meal ",31,23,4.8,"motorcycle",2,"No","Metropolitan","Sandstorms","Low ",1,"Y",5
32,"Meal ",24,12,4.1,"motorcycle",0,"No","Metropolitan","Stormy","Low ",1,"N",10
49,"Drinks ",20,6,4.3,"motorcycle",0,"No","Metropolitan","Windy","Jam ",1,"Y",5
34,"Drinks ",36,2,4.4,"motorcycle",1,"No","Urban","Sandstorms","Jam",1,"Y",10
33,"Meal ",26,8,3.5,"scooter",2,"No","Metropolitan","Cloudy","Low ",1,"N",20
31,"Snack ",26,6,4.2,"motorcycle",1,"No","Metropolitan","Stormy","Jam ",0,"N",5
19,"Meal ",22,15,4.8,"electric_scooter",1,"No","Urban","Cloudy","Medium",0,"N",15
31,"Drinks ",29,1,4.2,"scooter",2,"No","Metropolitan","Fog","Medium",0,"N",15
17,"Buffet ",33,5,4.8,"scooter",1,"No","Urban","Sunny","Medium",1,"N",15
15,"Buffet ",27,23,5,"electric_scooter",2,"No","Semi-Urban","Sandstorms","Low ",1,"Y",5
24,"Drinks ",31,21,4.5,"scooter",2,"No","Metropolitan","Windy","Medium",1,"N",15
19,"Snack ",31,21,4.7,"scooter",2,"No","Metropolitan","Sunny","High ",1,"N",15
12,"Snack ",38,23,4.8,"motorcycle",1,"No","Urban","Stormy","Low",0,"Y",15
22,"Drinks ",25,9,4.5,"scooter",1,"No","Metropolitan","Stormy","Low ",0,"N",10
26,"Drinks ",35,22,4.9,"electric_scooter",2,"No","Semi-Urban","Windy","Jam ",0,"Y",15
22,"Meal ",21,2,4.2,"motorcycle",0,"No","Metropolitan","Stormy","Low ",1,"Y",15
20,"Buffet ",30,23,4.5,"scooter",2,"No","Semi-Urban","Sandstorms","Low ",0,"N",5
37,"Snack ",29,6,4,"motorcycle",1,"No","Metropolitan","Fog","High ",0,"N",15
32,"Snack ",31,4,4,"motorcycle",0,"No","Metropolitan","Sandstorms","Medium",1,"Y",15
20,"Snack ",27,16,4.6,"scooter",1,"No","Urban","Stormy","Low",0,"N",5
41,"Buffet ",28,21,4.9,"motorcycle",2,"No","Urban","Cloudy","Jam",2,"Y",15
33,"Meal ",26,15,4.9,"scooter",2,"No","Semi-Urban","Fog","High ",1,"N",10
26,"Snack ",38,21,4.6,"scooter",1,"No","Urban","Stormy","Jam",1,"N",5
25,"Snack ",20,19,4.9,"electric_scooter",2,"No","Metropolitan","Sandstorms","Jam ",0,"N",15
30,"Drinks ",20,6,4.5,"motorcycle",0,"No","Metropolitan","Sandstorms","Jam ",1,"N",5
11,"Meal ",32,22,4.6,"electric_scooter",2,"No","Urban","Sunny","Jam",0,"N",10
27,"Drinks ",20,2,4.9,"scooter",2,"No","Metropolitan","Stormy","Jam ",1,"N",10
24,"Drinks ",22,21,4.7,"scooter",2,"No","Metropolitan","Windy","Medium",0,"N",10
20,"Meal ",28,14,4.9,"scooter",1,"No","Metropolitan","Windy","Medium",1,"N",10
11,"Snack ",35,15,4.8,"motorcycle",1,"No","Metropolitan","Stormy","Low",0,"N",10
44,"Buffet ",22,17,4.9,"motorcycle",0,"No","Metropolitan","Fog","Jam ",0,"N",10
34,"Snack ",32,11,4.3,"electric_scooter",1,"No","Semi-Urban","Windy","Jam ",1,"N",10
10,"Buffet ",36,9,4.5,"motorcycle",0,"No","Metropolitan","Sandstorms","Medium",0,"N",5
31,"Drinks ",20,4,4,"motorcycle",1,"No","Metropolitan","Sandstorms","Medium",1,"Y",15
30,"Snack ",33,16,4.5,"electric_scooter",2,"No","Metropolitan","Sandstorms","Medium",0,"N",15
17,"Drinks ",21,17,4.8,"scooter",1,"No","Semi-Urban","Windy","Jam ",1,"N",15
44,"Snack ",30,11,4,"motorcycle",2,"No","Metropolitan","Fog","Jam ",2,"Y",10
20,"Buffet ",31,2,4.5,"scooter",1,"No","Urban","Sunny","Jam",0,"N",5
39,"Meal ",28,8,5,"scooter",1,"No","Metropolitan","Fog","Medium",2,"Y",10
18,"Snack ",24,21,4.5,"electric_scooter",2,"No","Semi-Urban","Windy","Low ",1,"N",5
20,"Drinks ",28,4,4.2,"motorcycle",0,"No","Urban","Windy","Low",0,"Y",5
17,"Buffet ",32,17,4.9,"electric_scooter",2,"No","Urban","Sunny","Medium",0,"N",5
17,"Drinks ",37,23,4.6,"motorcycle",1,"No","Urban","Fog","Low ",0,"N",20
15,"Meal ",33,21,4.9,"scooter",2,"No","Urban","Stormy","Low",1,"Y",10
38,"Drinks ",21,3,4.2,"motorcycle",0,"No","Urban","Stormy","Medium",0,"N",5
40,"Buffet ",24,7,4.2,"electric_scooter",1,"Yes","Metropolitan","Fog","Jam ",2,"N",5
26,"Snack ",23,21,4.9,"motorcycle",1,"No","Metropolitan","Stormy","Jam ",1,"N",10
36,"Drinks ",38,5,4.6,"scooter",0,"No","Semi-Urban","Sandstorms","Jam ",1,"N",5
21,"Buffet ",33,16,4.9,"motorcycle",0,"No","Urban","Windy","Low",1,"N",15
17,"Meal ",23,4,5,"electric_scooter",1,"No","Metropolitan","Windy","Jam ",1,"N",5
34,"Snack ",20,9,4,"motorcycle",1,"No","Metropolitan","Sandstorms","High ",0,"Y",15
22,"Buffet ",22,8,4.8,"motorcycle",2,"No","Semi-Urban","Windy","Medium",0,"N",10
29,"Drinks ",26,2,4.7,"motorcycle",1,"No","Metropolitan","Windy","Jam ",1,"Y",10
20,"Meal ",25,3,4.7,"motorcycle",0,"No","Metropolitan","Fog","Medium",0,"N",5
35,"Meal ",28,9,4.4,"motorcycle",0,"No","Metropolitan","Stormy","Jam ",0,"N",5
40,"Buffet ",39,3,4.1,"motorcycle",0,"No","Urban","Windy","High",1,"N",5
43,"Drinks ",31,3,4.1,"motorcycle",0,"No","Metropolitan","Stormy","Low ",3,"N",10
15,"Drinks ",39,21,4.9,"electric_scooter",2,"No","Semi-Urban","Windy","Low",0,"Y",15
21,"Snack ",27,23,4.9,"electric_scooter",1,"No","Urban","Fog","Jam",1,"N",5
16,"Snack ",20,6,4.5,"scooter",1,"No","Urban","Stormy","Low",0,"N",5
32,"Snack ",23,9,4.8,"scooter",1,"No","Metropolitan","Cloudy","Jam ",0,"N",10
14,"Buffet ",29,19,5,"motorcycle",1,"No","Urban","Stormy","Low",1,"Y",10
31,"Snack ",34,2,4,"electric_scooter",0,"No","Metropolitan","Cloudy","High ",1,"N",10
34,"Buffet ",29,13,4.7,"scooter",2,"No","Urban","Fog","Jam ",1,"N",10
46,"Snack ",22,22,4.6,"motorcycle",2,"No","Urban","Cloudy","Jam",1,"N",5
33,"Buffet ",39,3,4.4,"motorcycle",1,"No","Urban","Sunny","Jam",1,"N",5
10,"Drinks ",31,13,4.6,"scooter",2,"No","Metropolitan","Stormy","Low ",0,"Y",5
18,"Meal ",23,23,4.6,"scooter",1,"No","Metropolitan","Cloudy","Low ",0,"N",15
18,"Drinks ",32,19,4.6,"scooter",1,"No","Urban","Stormy","Low",1,"N",5
18,"Meal ",23,18,4.8,"electric_scooter",2,"No","Metropolitan","Fog","Low ",1,"Y",10
19,"Buffet ",27,23,4.9,"motorcycle",1,"No","Semi-Urban","Sunny","Medium",0,"N",15
24,"Snack ",25,23,4.9,"motorcycle",1,"No","Urban","Sandstorms","Low ",1,"N",15
16,"Meal ",29,23,4.6,"motorcycle",0,"No","Semi-Urban","Sunny","Medium",0,"N",5
35,"Snack ",37,6,4.2,"motorcycle",0,"No","Semi-Urban","Windy","High",1,"N",5
33,"Buffet ",35,3,4.3,"scooter",2,"No","Metropolitan","Sandstorms","High ",1,"N",15
19,"Buffet ",39,23,4.7,"scooter",2,"No","Metropolitan","Stormy","Low ",0,"Y",10
18,"Snack ",29,18,5,"scooter",0,"No","Metropolitan","Windy","High ",1,"N",15
16,"Snack ",31,17,5,"scooter",1,"No","Metropolitan","Fog","Low ",1,"N",10
19,"Meal ",27,21,4.6,"motorcycle",2,"No","Urban","Stormy","Jam",0,"N",5
17,"Snack ",26,18,5,"motorcycle",1,"No","Urban","Sunny","Low ",0,"N",15
34,"Buffet ",37,18,4.8,"motorcycle",0,"No","Metropolitan","Sandstorms","Medium",0,"Y",10
34,"Buffet ",36,19,4.8,"scooter",1,"No","Metropolitan","Cloudy","Jam ",0,"N",10
25,"Drinks ",33,4,4.7,"motorcycle",1,"No","Semi-Urban","Stormy","Jam ",1,"Y",15
24,"Meal ",28,12,5,"scooter",1,"No","Urban","Sandstorms","Jam ",1,"N",15
25,"Buffet ",33,2,4.1,"motorcycle",0,"No","Metropolitan","Stormy","Low ",1,"Y",10
42,"Meal ",27,22,4.9,"scooter",0,"No","Urban","Cloudy","Jam ",2,"Y",10
32,"Drinks ",20,3,4,"motorcycle",0,"No","Semi-Urban","Stormy","Medium",0,"Y",10
20,"Buffet ",38,17,4.6,"electric_scooter",1,"No","Urban","Stormy","Medium",1,"Y",5
12,"Snack ",25,2,4.6,"scooter",1,"No","Urban","Stormy","Low ",0,"N",10
25,"Snack ",35,9,4.6,"scooter",0,"No","Metropolitan","Sandstorms","Medium",1,"N",15
37,"Meal ",21,1,4,"electric_scooter",2,"No","Semi-Urban","Cloudy","Jam",1,"Y",5
25,"Snack ",38,18,4.6,"scooter",1,"No","Metropolitan","Sandstorms","Jam ",1,"N",10
18,"Buffet ",22,2,4.5,"motorcycle",2,"No","Metropolitan","Cloudy","Low ",1,"N",25
44,"Snack ",33,6,4.2,"motorcycle",2,"No","Urban","Fog","Jam",1,"N",15
25,"Meal ",33,4,4.6,"scooter",2,"No","Metropolitan","Fog","Jam ",0,"N",10
19,"Snack ",25,15,4.7,"motorcycle",1,"No","Metropolitan","Sunny","Low ",0,"Y",10
28,"Drinks ",38,16,4.9,"electric_scooter",2,"No","Urban","Stormy","Jam",1,"N",10
21,"Buffet ",36,22,4.7,"motorcycle",0,"No","Metropolitan","Cloudy","High ",0,"N",10
31,"Snack ",23,23,5,"motorcycle",0,"No","Urban","Sandstorms","Medium",0,"N",15
20,"Snack ",22,15,4.6,"motorcycle",2,"No","Urban","Stormy","Jam ",0,"N",5
15,"Drinks ",32,16,4.6,"electric_scooter",2,"No","Urban","Windy","Low ",0,"N",10
33,"Drinks ",36,17,4.9,"scooter",0,"No","Semi-Urban","Cloudy","Jam",1,"N",10
12,"Drinks ",31,17,4.9,"scooter",2,"No","Metropolitan","Sunny","Low",1,"N",5
11,"Meal ",22,4,4.6,"motorcycle",1,"No","Metropolitan","Stormy","Low ",0,"N",5
53,"Snack ",33,5,4.7,"motorcycle",0,"Yes","Metropolitan","Fog","Jam ",3,"N",15
24,"Drinks ",37,14,5,"motorcycle",0,"No","Metropolitan","Fog","Low ",1,"N",10
19,"Drinks ",34,17,5,"motorcycle",2,"No","Semi-Urban","Cloudy","Medium",1,"N",5
16,"Drinks ",32,16,4.9,"electric_scooter",1,"No","Urban","Sandstorms","Low",1,"Y",15
26,"Meal ",39,12,4.6,"motorcycle",2,"No","Metropolitan","Fog","Medium",1,"Y",5
16,"Buffet ",37,15,4.7,"electric_scooter",0,"No","Semi-Urban","Sunny","Low",0,"Y",15
35,"Meal ",20,5,4.2,"electric_scooter",1,"No","Semi-Urban","Fog","Jam ",1,"Y",5
39,"Drinks ",24,5,4.9,"scooter",0,"No","Metropolitan","Fog","Medium",2,"N",10
29,"Snack ",32,23,4.8,"motorcycle",0,"No","Semi-Urban","Fog","Medium",0,"Y",15
12,"Meal ",20,12,4.7,"electric_scooter",2,"No","Metropolitan","Sunny","Jam ",0,"N",5
23,"Drinks ",28,19,5,"electric_scooter",0,"No","Semi-Urban","Cloudy","Low ",1,"N",20
43,"Drinks ",28,2,3.9,"scooter",2,"No","Metropolitan","Sandstorms","Jam ",1,"N",15
19,"Snack ",24,9,4.6,"electric_scooter",2,"No","Metropolitan","Stormy","Jam ",1,"N",10
27,"Buffet ",25,12,4.8,"scooter",2,"No","Metropolitan","Stormy","Medium",1,"N",15
20,"Drinks ",28,22,4.7,"motorcycle",0,"No","Semi-Urban","Sunny","High",0,"Y",10
30,"Meal ",29,13,4.8,"motorcycle",1,"No","Metropolitan","Cloudy","High ",0,"N",5
37,"Snack ",33,12,3.8,"motorcycle",1,"No","Urban","Stormy","Jam ",1,"N",5
20,"Drinks ",25,15,4.7,"scooter",2,"No","Urban","Stormy","Low",1,"N",5
22,"Buffet ",22,12,4.6,"motorcycle",1,"No","Metropolitan","Stormy","Medium",0,"N",10
26,"Drinks ",20,9,4.7,"motorcycle",0,"No","Urban","Stormy","Low ",1,"N",5
35,"Drinks ",21,19,4.1,"scooter",2,"No","Metropolitan","Fog","Low ",1,"Y",10
21,"Buffet ",28,3,4.5,"electric_scooter",2,"No","Metropolitan","Stormy","Jam",1,"N",5
35,"Buffet ",27,6,4.3,"scooter",0,"No","Metropolitan","Windy","Jam ",1,"N",5
28,"Drinks ",31,1,4,"motorcycle",0,"No","Metropolitan","Windy","Low ",1,"N",5
34,"Meal ",26,17,5,"motorcycle",0,"No","Urban","Fog","Medium",1,"N",15
26,"Drinks ",23,23,5,"motorcycle",0,"No","Urban","Stormy","Low",1,"N",10
39,"Meal ",20,13,4.9,"scooter",1,"No","Metropolitan","Fog","Medium",0,"N",5
12,"Snack ",21,3,4.8,"motorcycle",1,"No","Urban","Sunny","Low",1,"N",10
36,"Meal ",24,18,4,"motorcycle",0,"No","Metropolitan","Windy","Jam ",0,"N",15
34,"Buffet ",28,23,4.8,"electric_scooter",1,"No","Urban","Fog","Medium",1,"N",10
32,"Buffet ",30,8,3.9,"electric_scooter",1,"No","Metropolitan","Windy","Jam ",1,"N",15
34,"Snack ",32,3,4,"electric_scooter",0,"No","Metropolitan","Stormy","Medium",2,"Y",10
29,"Drinks ",20,13,5,"motorcycle",2,"No","Metropolitan","Sandstorms","Jam ",1,"Y",10
43,"Drinks ",21,3,4.6,"scooter",0,"Yes","Metropolitan","Cloudy","Low ",2,"N",5
16,"Drinks ",35,16,4.7,"electric_scooter",0,"No","Urban","Sandstorms","Medium",0,"N",5
22,"Buffet ",33,19,4.8,"motorcycle",0,"No","Metropolitan","Cloudy","Medium",1,"N",10
23,"Snack ",22,22,4.9,"scooter",1,"No","Urban","Windy","Low",1,"N",5
16,"Drinks ",22,15,4.9,"motorcycle",2,"No","Urban","Sandstorms","Jam",1,"N",15
43,"Drinks ",34,2,4.3,"electric_scooter",2,"No","Metropolitan","Fog","Jam ",1,"N",5
21,"Snack ",25,16,4.6,"motorcycle",1,"No","Metropolitan","Sunny","Jam ",1,"N",5
30,"Buffet ",22,16,4.7,"scooter",2,"No","Urban","Windy","High",1,"N",5
19,"Snack ",27,22,5,"motorcycle",0,"No","Urban","Sunny","Medium",1,"Y",10
28,"Drinks ",28,3,4.8,"motorcycle",0,"No","Metropolitan","Sunny","High ",1,"N",10
47,"Buffet ",35,3,4.8,"motorcycle",0,"No","Semi-Urban","Windy","Jam ",1,"N",5
28,"Meal ",31,21,4.9,"electric_scooter",2,"No","Metropolitan","Sandstorms","Jam ",1,"N",15
17,"Meal ",23,18,4.9,"motorcycle",2,"No","Metropolitan","Fog","Low ",1,"N",10
31,"Meal ",33,17,3.8,"motorcycle",2,"No","Metropolitan","Sunny","Jam ",1,"N",10
35,"Snack ",27,1,4.2,"motorcycle",1,"No","Metropolitan","Windy","Jam ",0,"N",5
23,"Snack ",22,13,4.8,"motorcycle",2,"No","Metropolitan","Stormy","Medium",1,"Y",10
23,"Meal ",22,17,4.7,"motorcycle",0,"No","Urban","Stormy","Low",1,"N",15
20,"Drinks ",31,19,4.6,"electric_scooter",1,"No","Urban","Sandstorms","Medium",0,"N",15
28,"Snack ",29,21,4.8,"electric_scooter",2,"No","Semi-Urban","Sandstorms","Low ",1,"N",10
15,"Buffet ",23,2,4.9,"motorcycle",0,"No","Metropolitan","Stormy","Jam ",1,"N",5
19,"Drinks ",32,17,4.6,"motorcycle",2,"No","Metropolitan","Sunny","Medium",1,"Y",5
38,"Snack ",37,22,4.8,"motorcycle",0,"No","Metropolitan","Cloudy","Medium",2,"N",15
24,"Snack ",29,22,4.9,"motorcycle",1,"No","Urban","Stormy","Jam ",1,"N",10
49,"Meal ",39,2,4.9,"motorcycle",0,"No","Semi-Urban","Windy","Medium",0,"N",5
